	region	country_code
10592	Aye Noumad	SN
10593	Ayenemadi	SN
10594	Awataba	SN
10595	Avoguel	SN
10596	Atoure	SN
10597	Atioum	SN
10598	Atiou	SN
10599	Ate Ndiaye	SN
10600	Atch Ouande	SN
10601	Atch Loumbol	SN
10602	Atch Landji	SN
10603	Atch Bouli	SN
10604	Atch Bali	SN
10605	Atak	SN
10606	Atadialama	SN
10607	Assoumoune	SN
10608	Assirik	SN
10609	Asselinguene	SN
10610	As	SN
10611	Aroundou	SN
10612	Arloko	SN
10613	Arigabo	SN
10614	Ariandaboul	SN
10615	Ardoulaye	SN
10616	Ardo Mademba	SN
10617	Ardo Dipo	SN
10618	Ardo Dieri	SN
10619	Aramine	SN
10620	Aram	SN
10621	Aralde	SN
10622	Aralde	SN
10623	Arafat	SN
10624	Arafa	SN
10625	Apol Peul	SN
10626	Ape Sakobe	SN
10627	Ape Dialoube	SN
10628	Ape Dembagourou	SN
10629	Aourou	SN
10630	Aoure	SN
10631	Aouldou	SN
10632	Aoua Tatie	SN
10633	Aorane	SN
10634	Antou Mane	SN
10635	Antoties	SN
10636	Antiene	SN
10637	Antiang	SN
10638	Anpountoum	SN
10639	Andiare	SN
10640	Ankobiri	SN
10641	Anisse	SN
10642	Aniam-Touguel	SN
10643	Aniam Lrlabe	SN
10644	Angueniapissa	SN
10645	Angoussaka	SN
10646	Anene	SN
10647	Andiouol	SN
10648	Andioume	SN
10649	Andal	SN
10650	Foret Classee de l'Anambe	SN
10651	Anambe	SN
10652	Anambe	SN
10653	Anabiko	SN
10654	Amet Niavel	SN
10655	Amel	SN
10656	Amedi-Mdera	SN
10657	Amdalaye	SN
10658	Foret Classee de Amboura	SN
10659	Amboura	SN
10660	Amat Ouwarou	SN
10661	Amat Moudou	SN
10662	Amanatoulaye	SN
10663	Amama	SN
10664	Amali	SN
10665	Amali	SN
10666	Amadra	SN
10667	Vendou Amadou	SN
10668	Amadji	SN
10669	Amady Ounare	SN
10670	Tiangol Amadi Ngourou	SN
10671	Aloute	SN
10672	Alouniang	SN
10673	Aloulaye	SN
10674	Alouki	SN
10675	Alo	SN
10676	Pointe des Almadies	SN
10677	Chaussee des Almadies	SN
10678	Allouki	SN
10679	Tiangol Allalevi	SN
10680	Allague	SN
10681	Alla Gaouri	SN
10682	Alkalikounda	SN
10683	Ali Yoro Ndero	SN
10684	Ali Ouri	SN
10685	Alinnkane	SN
10686	Alinnguel	SN
10687	Alingo	SN
10688	Ali Ndene	SN
10689	Alikali	SN
10690	Alika	SN
10691	Ali Gane	SN
10692	Alie	SN
10693	Alfa Sadou	SN
10694	Albadar	SN
10695	Tchangol Alas	SN
10696	Alarhala	SN
10697	Alarba	SN
10698	Alanbato	SN
10699	Alana	SN
10700	Alana	SN
10701	Alana	SN
10702	Alana	SN
10703	Alalon	SN
10704	Alali	SN
10705	Alaleri	SN
10706	Alakounda	SN
10707	Alahina Boucar	SN
10708	Alahina	SN
10709	Aladji Omar	SN
10710	El Hadj Ali	SN
10711	Aladji	SN
10712	Akounde	SN
10713	Akintou	SN
10714	Akal	SN
10715	Aynoumane	SN
10716	Ainoumal	SN
10717	Ainoumal	SN
10718	Ainoumal	SN
10719	Aine Madi	SN
10720	Asnde Balla	SN
10721	Aidra	SN
10722	Ahinga	SN
10723	Ahibdia	SN
10724	Aher	SN
10725	Ahabetou Talap	SN
10726	Aguior	SN
10727	Agnak Petit	SN
10728	Agnak Grand	SN
10729	Agna	SN
10730	Aga Babou	SN
10731	Aga	SN
10732	Afo	SN
10733	Affiniam	SN
10734	Affe	SN
10735	Afe	SN
10736	Vendou Aere Diamal	SN
10737	Adoune Bram	SN
10738	Adjing	SN
10739	Adioufa	SN
10740	Adiana	SN
10741	Adeane	SN
10742	Adabere	SN
10743	Abirane Gaye	SN
10744	Abeme	SN
10745	Abekouta	SN
10746	Abdou Dao	SN
10747	Abdou	SN
10748	Abdallah	SN
10749	Abari Mare	SN
10750	Abane	SN
10751	Aba	SN
10752	Aba	SN
10753	Sintiou Boummaka	SN
10754	Silla Ouorgo	SN
10755	Hassei Jouiel	SN
10756	Foret Classee des Narangs	SN
10757	Iles des Betanti	SN
10758	Karounor Narang	SN
10759	Kabounkout	SN
10760	Bakindik	SN
10761	Karang Ba	SN
10762	Sanch Karang	SN
10763	Ker Momat Juli	SN
10764	Keur Set Koumba	SN
10765	Keur Ousainou Jeng	SN
10766	Keur Bourama Bobo	SN
10767	Ker Alhaji Jein	SN
10768	Ker Lamin Jammeh	SN
10769	Ker Mot Fatou	SN
10770	Koumbeng Bolon	SN
10771	Boudok	SN
10772	Mahmouda II	SN
10773	Dimbaya	SN
10774	Bajiran	SN
10775	Fufo	SN
10776	Karenti Bolon	SN
10777	Jinnak Bolon	SN
10778	Bakadaji Bolon	SN
10779	Passi NGayen	SN
10780	Ker Daga	SN
10781	Jongsharr	SN
10782	Njaien Bolon	SN
10783	Oupeut	SN
10784	Jowangkerr	SN
10785	Sioual	SN
10786	Baipoum	SN
10787	Vallee du Ferlo	SN
10788	Dieri	SN
10789	Bosseya	SN
10790	Sine	SN
10791	Saloum	SN
10792	Ouli	SN
10793	Parc National de Basse-Casamance	SN
10794	Iafouri	SN
10795	Roneraie de Diafilon	SN
10796	Roneraie de Diognere	SN
10797	Tanbananding	SN
10798	Ida	SN
10799	Bakhalou	SN
10800	Fambine	SN
10801	Maya	SN
10802	Nghadior	SN
10803	Siwo	SN
10804	Dioure	SN
10805	Ndioundioukh	SN
10806	Diogane	SN
10807	Dioudioure	SN
10808	Bamboung	SN
10809	Diogane Sosse	SN
10810	Foura	SN
10811	Kossar	SN
10812	Bolon Soukoto	SN
10813	Saral	SN
10814	Ndangane Touti	SN
10815	Oudiering	SN
10816	Djinak Bara	SN
10817	Bolon Mansarinko	SN
10818	Ainoumane	SN
10819	Kansola	SN
10820	Banc de l'Ile des Oiseaux	SN
10821	Pointe des Oiseaux	SN
10822	Dougar Deuxieme	SN
10823	Tok Lou Serer	SN
10824	Keur Douka Sisse	SN
10825	Khassab	SN
10826	Sali	SN
10827	Niadyorane	SN
10828	Ndoyene Peul	SN
10829	Santhie Mam Gor	SN
10830	Lac Mbawane	SN
10831	Tieudem	SN
10832	Yeba	SN
10833	Yeni Kao	SN
10834	Bargny Ngoude	SN
10835	Bargny	SN
10836	Keur Daouda Sar	SN
10837	Sali Joseph	SN
10838	Keur Timak	SN
10839	Keur Youngar	SN
10840	Keur Ndene	SN
10841	Keur Djita	SN
10842	Sintiane Serere	SN
10843	Keur Dip	SN
10844	Ngaring Serer	SN
10845	Keur Baboukar Ndiaye	SN
10846	Keur Tiam	SN
10847	Tiekes	SN
10848	Nguekokh Ouolof	SN
10849	Nguekokh Serere	SN
10850	Diamm Bougoum	SN
10851	Garas Peul	SN
10852	Medinatoul Mounawara	SN
10853	Kobgoyane	SN
10854	Keur Dali	SN
10855	Orstom	SN
10856	Sindia Lorom	SN
10857	Sindia Kafngoun	SN
10858	Kounkoundour	SN
10859	Ndombo	SN
10860	Timak	SN
10861	Sorokh	SN
10862	Sorokh Khassab	SN
10863	Sere	SN
10864	Tiambokh	SN
10865	Lero	SN
10866	Tiafoura	SN
10867	Segueul	SN
10868	Mbos Ngogne	SN
10869	Lero	SN
10870	Khane	SN
10871	Tialane	SN
10872	Santiaba	SN
10873	Guerew Serer	SN
10874	Ndanagor	SN
10875	Ndam Sargane	SN
10876	Ngaba	SN
10877	Keur Yokam	SN
10878	Tilene	SN
10879	Santiaba	SN
10880	Keuri Kaw	SN
10881	Tonghor	SN
10882	Ndos	SN
10883	Ndangane	SN
10884	Ngane	SN
10885	Ngombol	SN
10886	Ndjiw	SN
10887	Lero	SN
10888	Soung	SN
10889	Kalene	SN
10890	Kiniabour Deux	SN
10891	B'oundoun	SN
10892	Sangue	SN
10893	B'oub'ab	SN
10894	Bilore	SN
10895	Poponguine Serer	SN
10896	Gamboulem	SN
10897	Tiambokh	SN
10898	Golfa	SN
10899	Lis	SN
10900	Tanguis	SN
10901	Ndiongop	SN
10902	Oke	SN
10903	Keur Ndout	SN
10904	Marwam	SN
10905	Lakhfous	SN
10906	Tankoye	SN
10907	Ndiayene	SN
10908	Pombo	SN
10909	Tak	SN
10910	Keur Dali	SN
10911	Louf	SN
10912	Diaksaw	SN
10913	B'oungap	SN
10914	Tiabla	SN
10915	Mbayar	SN
10916	Gamlaye	SN
10917	Lera	SN
10918	Djilakh	SN
10919	Khabane	SN
10920	Ngam	SN
10921	Ndeng	SN
10922	Sakirak	SN
10923	Ngossekh	SN
10924	Ngossekh	SN
10925	D'angd'ang	SN
10926	Konkoma	SN
10927	Ndiorokh	SN
10928	Konon	SN
10929	Bandia Bambara	SN
10930	Ndiorokh Ndoutane	SN
10931	Sessene	SN
10932	Ndenguele	SN
10933	Fouk	SN
10934	Tak	SN
10935	Teprin Deux	SN
10936	Teprin Un	SN
10937	Keur Lamane	SN
10938	Lakh Ndiatokh	SN
10939	Ainoun	SN
10940	Niakourdom	SN
10941	Dakala	SN
10942	Tiatiou Mbitiou	SN
10943	Foutouka	SN
10944	Kholpe	SN
10945	Boukhou	SN
10946	Ndengle	SN
10947	Los	SN
10948	Garas	SN
10949	Keur Ganou Ndoye	SN
10950	Hine	SN
10951	B'ounounga	SN
10952	Mboyenak	SN
10953	Wasrandou	SN
10954	Filen	SN
10955	Bokhogne	SN
10956	Dotor	SN
10957	Noung Ndout	SN
10958	Lakh Nar	SN
10959	Lakh Bitib	SN
10960	Lakh Kour	SN
10961	Lakh Sabtouk	SN
10962	Ndouf	SN
10963	Katialik	SN
10964	Soun Mbadat	SN
10965	Keur Dali Cisse	SN
10966	Khout Yine	SN
10967	Keur Souleymane Tiakoum	SN
10968	Landou	SN
10969	Gapane	SN
10970	Teguis	SN
10971	Soutna	SN
10972	Lene	SN
10973	Messere	SN
10974	Tiawel	SN
10975	Tiambokh	SN
10976	Palal Pouye	SN
10977	Gap Ndioufene	SN
10978	Palal Bayouf	SN
10979	Bochine	SN
10980	Lelo Serer	SN
10981	Khongolane	SN
10982	Boktol	SN
10983	Tougouni	SN
10984	Lelo Ouolof	SN
10985	Santiabia	SN
10986	Hollong	SN
10987	Lorine	SN
10988	Baret	SN
10989	Houm Dohane	SN
10990	Ndouteroum	SN
10991	Yeba Inda	SN
10992	Ngalndia	SN
10993	Gobi	SN
10994	Palabine	SN
10995	Ngaring	SN
10996	Narkokal	SN
10997	Diembes	SN
10998	Yeba I	SN
10999	Ai	SN
11000	Garas	SN
11001	Salndewas	SN
11002	Khoutane Serere	SN
11003	Sorokh	SN
11004	Keuri Kaw	SN
11005	Nguene	SN
11006	Sebitangor	SN
11007	Tindi Golo	SN
11008	Sebitiokho	SN
11009	Kip Kip	SN
11010	Sebi Fas	SN
11011	Sebi-Gare	SN
11012	Pilta Khaye	SN
11013	Lobayaka	SN
11014	Mbaker	SN
11015	Tounda	SN
11016	Yam	SN
11017	Ndjibokh	SN
11018	Bara	SN
11019	Gandoul Bambara	SN
11020	Gandoul Serere	SN
11021	Ndiapokhogne	SN
11022	Guire	SN
11023	Mbang	SN
11024	Gobi	SN
11025	Fotnari	SN
11026	Kodang	SN
11027	Tok Lou Ouolof	SN
11028	Gandoul	SN
11029	Ngonda	SN
11030	Ndourene	SN
11031	Kaparok	SN
11032	Mbirdiam	SN
11033	Keur Lamane	SN
11034	Tankoye	SN
11035	Khafb'ou	SN
11036	Bopouk	SN
11037	Kossepani	SN
11038	Tok Lou Wolof	SN
11039	Kandam	SN
11040	Diong	SN
11041	Kandam	SN
11042	Ngouye	SN
11043	Niayetir	SN
11044	Tanguis	SN
11045	Lero	SN
11046	Godofel	SN
11047	Mbouka	SN
11048	Ndengle	SN
11049	Thilaw	SN
11050	Heramakone	SN
11051	Guendoul	SN
11052	Kendelane	SN
11053	Khourane	SN
11054	Ndoungoumou	SN
11055	Niakoul Ndiombar	SN
11056	Gouye Mbissane	SN
11057	Yene	SN
11058	Lela	SN
11059	Niayoub Ndiot	SN
11060	Ndoukhoura	SN
11061	Khour	SN
11062	Kandala	SN
11063	Tout	SN
11064	Dieung	SN
11065	Natango	SN
11066	Satiane	SN
11067	Kandala	SN
11068	Mbouka Peul	SN
11069	Kher	SN
11070	Mbounka Bambara	SN
11071	Ndoukhoura Peul	SN
11072	Ndoukhoura Wolof	SN
11073	Pentior	SN
11074	Bolor	SN
11075	Gatak Khath	SN
11076	Nhomboussane	SN
11077	Dougar-Ouest	SN
11078	Los	SN
11079	Santia Mas	SN
11080	Aitia	SN
11081	Kahane Oun	SN
11082	Potou	SN
11083	Tangor	SN
11084	Dougar Peul	SN
11085	Santia Fal	SN
11086	Kendenga	SN
11087	Mbada	SN
11088	Lossa	SN
11089	Kahane Fal	SN
11090	Gola	SN
11091	Niangane	SN
11092	Diamniadio	SN
11093	Mboul	SN
11094	Deni Demba Codou	SN
11095	Deni Baboukar Diop	SN
11096	Dahiba	SN
11097	Deni Mboul	SN
11098	Mbekener	SN
11099	Diokhe	SN
11100	Bantiar	SN
11101	Khoumbe	SN
11102	Diebeul	SN
11103	Khebor	SN
11104	Ndewente	SN
11105	Bene Tanka	SN
11106	Seun Bou Nak	SN
11107	Niaye Bou Goude	SN
11108	Kharnial	SN
11109	Kipe Carriere	SN
11110	Mbot	SN
11111	Ndaldali	SN
11112	Tiedane	SN
11113	Minam	SN
11114	Dogante	SN
11115	Sangamar	SN
11116	Separak Lou	SN
11117	Wassa Waye	SN
11118	Mbalibor	SN
11119	Kandabadia	SN
11120	Bambouk	SN
11121	Fenkone	SN
11122	Goundoukouye	SN
11123	Ndoute Selem	SN
11124	Agrocap Filfili	SN
11125	Sebikhotane	SN
11126	Dekh Bou Mak	SN
11127	Bope	SN
11128	Khobi	SN
11129	Niaga Peul	SN
11130	Mbatalga	SN
11131	Toundou Beul	SN
11132	Tiokhone	SN
11133	Ngoleyene	SN
11134	Tivaouane Peul	SN
11135	Pate Mousse	SN
11136	Thignthie	SN
11137	Satiane	SN
11138	Tagoum Tane	SN
11139	Medina Tioub	SN
11140	Mbakeundeu	SN
11141	Sori Miniane	SN
11142	Ndiakane	SN
11143	Khoule	SN
11144	Takh	SN
11145	Tior	SN
11146	Phare du Cap Manuel	SN
11147	Dial Diop	SN
11148	Khar Yalla	SN
11149	Grand Yof	SN
11150	Ndiongarane	SN
11151	Les Almadies	SN
11152	Bekhanta	SN
11153	Ndare	SN
11154	Leopold Sedar Senghor International Airport	SN
11155	Warar	SN
11156	Tonghor	SN
11157	Ndinat	SN
11158	Tombeul Ma	SN
11159	Ngaparou	SN
11160	Ndoup	SN
11161	Layene	SN
11162	Keur Nieus Ma	SN
11163	Minam	SN
11164	Parc Forestier de Hann	SN
11165	Builders	SN
11166	Patte d'Oie	SN
11167	Castors	SN
11168	Cite Compagnie des Eaux	SN
11169	Usine Parc	SN
11170	Quartier Usine	SN
11171	H.L.M. Un	SN
11172	H.L.M. Deux	SN
11173	H.L.M. Trois	SN
11174	Hann-Plage	SN
11175	H.L.M. Quatre	SN
11176	H.L.M. Cinq	SN
11177	H.L.M. Six Nimzat	SN
11178	Cite de la Douane	SN
11179	Cite du Port de Commerce	SN
11180	Cerf-Volant	SN
11181	Bop	SN
11182	Ouagou Niaye	SN
11183	Niari Tali	SN
11184	Bene Tali	SN
11185	S.I.C.A.P. Liberte Trois	SN
11186	S.I.C.A.P. Dieupeul	SN
11187	S.I.C.A.P. Route des PUITS	SN
11188	Stade Demba Diop	SN
11189	S.I.C.A.P. Liberte Deux	SN
11190	S.I.C.A.P. Liberte Un	SN
11191	S.I.C.A.P. Liberte Quatre	SN
11192	S.I.C.A.P. Liberte Cinq	SN
11193	S.I.C.A.P. Sacre-Coeur	SN
11194	S.I.C.A.P. Baobabs	SN
11195	S.I.C.A.P. Karak	SN
11196	S.I.C.A.P. Mermoz	SN
11197	Fenetre Mermoz	SN
11198	S.I.C.A.P. Amitie Un	SN
11199	S.I.C.A.P. Rue Dix	SN
11200	S.I.C.A.P. Liberte Six	SN
11201	S.I.C.A.P. Amitie Deux	SN
11202	Ile Lougne	SN
11203	Parc National de l'Ile des Madeleines	SN
11204	Stade Municipal Assane Diouf	SN
11205	Rebeus	SN
11206	Hann-Pecheur	SN
11207	Niaye Tioker	SN
11208	Gibraltar	SN
11209	Central Dakar	SN
11210	Le Plateau	SN
11211	Abattoirs	SN
11212	Dakar-Marine	SN
11213	Rade Interieure	SN
11214	Rade Exterieure	SN
11215	Hann-Montagne	SN
11216	Dalifor	SN
11217	Tounde Ndargou	SN
11218	Taklou	SN
11219	Mboul	SN
11220	Santia	SN
11221	Terme Sud	SN
11222	Gouye Sor	SN
11223	Gouye Guewel	SN
11224	Reni Diakhaye	SN
11225	Sezam	SN
11226	Deur Bougoud	SN
11227	Ndingueli	SN
11228	Guenou Mbaw	SN
11229	Ndeq	SN
11230	Guediawaye	SN
11231	Medina Gounas	SN
11232	Guinaw-Rails	SN
11233	Tivaouane	SN
11234	Diaksaw	SN
11235	Thiaroye	SN
11236	Tiaroye Kaw	SN
11237	Darou Rahmane	SN
11238	Diammagueun	SN
11239	Marigot de Mbaw	SN
11240	Ab Gokh	SN
11241	Benou	SN
11242	Diadiagui	SN
11243	Ngomourak	SN
11244	Niaye Alla	SN
11245	Khotane	SN
11246	Gouye Ndioung	SN
11247	Diayanga	SN
11248	Keuri Souf	SN
11249	Keuri Kaw	SN
11250	Ndunkou	SN
11251	Nimzat	SN
11252	Guendel	SN
11253	Dangou	SN
11254	Santiaba	SN
11255	Fas	SN
11256	Arafat	SN
11257	Kolobane	SN
11258	Belelane	SN
11259	Ndienawat	SN
11260	Ndefane	SN
11261	Mber	SN
11262	Tiewet	SN
11263	Halte de Mbaw	SN
11264	Keur Mbaye Fal	SN
11265	Nguenou Golo	SN
11266	Keur Moktar Ba	SN
11267	Medina Kel	SN
11268	Dekh Goumak	SN
11269	Ab Dieuw	SN
11270	Khereub Keur	SN
11271	Abou	SN
11272	Bene Barak	SN
11273	Lac Warouwaye	SN
11274	Tiourour	SN
11275	Nimzat	SN
11276	Wekhe	SN
11277	Mew	SN
11278	Malika-Mer	SN
11279	Lac Wouye	SN
11280	Niakoul Bounat	SN
11281	Khaw	SN
11282	Mbellekh	SN
11283	Tokam Ndob	SN
11284	Wekh Wekh	SN
11285	Nouhoura	SN
11286	Tiawlene	SN
11287	Niaga Peul	SN
11288	Wonlak	SN
11289	Ronga	SN
11290	Mbous	SN
11291	Marigot de Sangalkam	SN
11292	Nguistal	SN
11293	Teupdunk	SN
11294	Ndiekhirat Ndlobene	SN
11295	Noflaye	SN
11296	Ngueundouf	SN
11297	Kessane	SN
11298	Sek	SN
11299	Gorbi	SN
11300	Gouye Niaye	SN
11301	Ndiekhirat Peul	SN
11302	Bod	SN
11303	Khoun Ndiougouye	SN
11304	Wayak Ndiaga	SN
11305	Marigot de Wayambam	SN
11306	Mbeye	SN
11307	Gouye Guewel	SN
11308	Amteur	SN
11309	Deni Guedj	SN
11310	Deni Guedj	SN
11311	Retba	SN
11312	Deni Guedj	SN
11313	Batitam	SN
11314	Niaye Niougou	SN
11315	Nguewel	SN
11316	Gouye Mbeun	SN
11317	Gorba	SN
11318	Marnane	SN
11319	Reserve Botanique de Noflaye	SN
11320	Niaye Malaka	SN
11321	Diaksaw Peul	SN
11322	Allou Khaye	SN
11323	Dioukous	SN
11324	Waye Gui	SN
11325	Waye Sakal	SN
11326	Daradji	SN
11327	Younderi	SN
11328	Ndiassane	SN
11329	Deni Youssou	SN
11330	Ndiougouye	SN
11331	Ndoyene Deux	SN
11332	Gayegnaw	SN
11333	Lafi	SN
11334	Soulouf	SN
11335	Hine Dougne	SN
11336	Ngaparou	SN
11337	Ngalap	SN
11338	Sandok	SN
11339	Loufou Doudine	SN
11340	Mboul	SN
11341	Ngor	SN
11342	Santhie Serer	SN
11343	Tago	SN
11344	Sagnafil	SN
11345	Khaye Serer	SN
11346	Khaye Ouolof	SN
11347	Keur Yakham Ndiaye	SN
11348	Tangor Ndirene	SN
11349	Bakenie	SN
11350	Guit	SN
11351	Keur Seydou	SN
11352	Bambara	SN
11353	Mbayene	SN
11354	Ndiakhat Madarou Sis	SN
11355	Keur Youssou	SN
11356	Ndemene	SN
11357	Kolobane	SN
11358	Niakhib Wolof	SN
11359	Keur Ali Sow	SN
11360	Tieneba Galane	SN
11361	Galane	SN
11362	Keur Dawour Sis	SN
11363	Guer	SN
11364	Ndionene	SN
11365	Ndiar Tidiane	SN
11366	Diorga	SN
11367	Guentou Ndiar	SN
11368	Mbidiam Lebou	SN
11369	Beul	SN
11370	Ndogue	SN
11371	Diandaga	SN
11372	Diakol	SN
11373	Kher	SN
11374	Ndiago	SN
11375	Nioulwi	SN
11376	Diakol	SN
11377	Def	SN
11378	Potou	SN
11379	Nane Teude	SN
11380	Bentesser	SN
11381	Guel	SN
11382	Toundou Golo	SN
11383	Keur Wore Gor	SN
11384	Sine Bakar Diop	SN
11385	Gouye Mak	SN
11386	Gouye Laye	SN
11387	Ndeye Tasse	SN
11388	Talane	SN
11389	Gouye Sankhal	SN
11390	Mbayene	SN
11391	Keur Ndiaw Ba	SN
11392	Dieleuk Peul	SN
11393	Bereup Sow	SN
11394	Seydou Dia	SN
11395	Toube	SN
11396	Tod	SN
11397	Diamm Dieuk	SN
11398	Bereup	SN
11399	Niaf Nangou	SN
11400	Diene Waye	SN
11401	Niari Gaye	SN
11402	Keur Mam Awa	SN
11403	Keur Malal	SN
11404	Ndirene	SN
11405	Guentou Mangone	SN
11406	Ndiassane	SN
11407	Foret de Deni Youssou	SN
11408	Keur Maligor	SN
11409	Darou Bayakh Silla	SN
11410	Siniane	SN
11411	Mbakeundeu	SN
11412	Kalaw	SN
11413	Khalamba	SN
11414	Nguetnane	SN
11415	Tialane	SN
11416	Pom Mor Dia	SN
11417	Sangobidene	SN
11418	Radga	SN
11419	Khar Yalla	SN
11420	Darou Serigne Mansour Si	SN
11421	Diammagueun	SN
11422	Kaniak	SN
11423	Findew	SN
11424	Wel	SN
11425	Ndiokhob	SN
11426	Neyab	SN
11427	Barrage de Diama	SN
11428	Demizine	SN
11429	Ngad Ngourane	SN
11430	Taba Darou Salam I	SN
11431	Taba Ahmetou	SN
11432	Taba Tache	SN
11433	Taba Treich	SN
11434	Mbaubene	SN
11435	Menguegne Boye	SN
11436	Menguegne Peul	SN
11437	Bop Tior	SN
11438	Fas Dieye	SN
11439	Pikine	SN
11440	Corniche	SN
11441	Darou	SN
11442	Ndiolofene	SN
11443	Eau Claire	SN
11444	Leona	SN
11445	Diamaguene	SN
11446	Nord	SN
11447	Sud	SN
11448	Dios Peul	SN
11449	Amoura	SN
11450	Treich Peul	SN
11451	Medina	SN
11452	Bisset I	SN
11453	Bisset II	SN
11454	Massara Gabou	SN
11455	Ndiougue Bress	SN
11456	Ndiaye Nguent	SN
11457	Bari Diamm	SN
11458	Nguent Nawar	SN
11459	Ndelle Boye	SN
11460	Savoigne-Pionnier	SN
11461	Nbela	SN
11462	Mboltogne	SN
11463	Ndiol Peul	SN
11464	Lamsar Peul	SN
11465	Tieurigne	SN
11466	Gobak	SN
11467	Diabaye	SN
11468	Ndiobene Takhmbeut	SN
11469	Keur Amadou Ndiaye	SN
11470	Gati-Tef	SN
11471	Takhmbeut Peul	SN
11472	Diougop Peul	SN
11473	Universite Gaston Berger	SN
11474	Fas Dieye	SN
11475	Doun	SN
11476	Keur Bernard	SN
11477	Tassinere	SN
11478	Guethie	SN
11479	Guengue	SN
11480	Parc National de La Langue de Barbarie	SN
11481	Bandji	SN
11482	Tioun	SN
11483	Maka Mor Madike	SN
11484	Gabane Peul II	SN
11485	Keur Ndiaye	SN
11486	Keur Mandiol	SN
11487	Wakhal Diamm	SN
11488	Mboubene Mbatar	SN
11489	Tiekene Mbatar	SN
11490	Yermande Dieng	SN
11491	Afe Niang	SN
11492	Darou Salam	SN
11493	Keur Matar Mbaye	SN
11494	Afe Niang	SN
11495	Diadier	SN
11496	Massar Teug	SN
11497	Ndiaguene Peul	SN
11498	God Demba Ouolof	SN
11499	Ndabe Tal	SN
11500	Mbaye Mbaye Tout	SN
11501	Mbaye Mbaye Peul	SN
11502	Mbaye Mbaye Ouolof	SN
11503	Ndioub Nane Peul	SN
11504	Yade Keur Abou Ba	SN
11505	Yade Ouolof	SN
11506	Mboye	SN
11507	Keur Modou Ndiaye	SN
11508	Sintiou Thirmoye	SN
11509	Keur Saidou Sow	SN
11510	Ndiallakhar Peul	SN
11511	Nguidiolakh	SN
11512	Gouye Toure	SN
11513	Mbarak	SN
11514	Ndiakhip I	SN
11515	Ndiakhip II	SN
11516	Semel	SN
11517	Mboundi	SN
11518	Ndiouss Dieye	SN
11519	Merina Bara	SN
11520	Gad Nar	SN
11521	Ndieye	SN
11522	Boyo Seki	SN
11523	Maraye	SN
11524	Keur Bara	SN
11525	Rakhmane	SN
11526	Rakhmane Sal	SN
11527	Amat Ba	SN
11528	Pelour II	SN
11529	Rikot	SN
11530	Wekhe	SN
11531	Ndiagne Fal	SN
11532	Gouye Rene	SN
11533	Toug Ouolof	SN
11534	Ndoye Ouolof	SN
11535	Ndoye Peul	SN
11536	Dieule Mbam	SN
11537	Mbambara	SN
11538	Reserve de Gueumbeung	SN
11539	Dieuleuk	SN
11540	Ngaina Lebou	SN
11541	Keur Barka	SN
11542	Bountou Ndour	SN
11543	Diama Toube	SN
11544	Ndiobene Toube Peul	SN
11545	Birane Gaye	SN
11546	Gokh Mbath	SN
11547	Ile de Thiong	SN
11548	Marigot de Kantey	SN
11549	Ile de Diouk	SN
11550	Marigot de Khor	SN
11551	Pont Faidherbe	SN
11552	Sor-Marmeal	SN
11553	Sor-Ouest Diowling	SN
11554	Sor-Nord	SN
11555	Bas N'Dar Toute	SN
11556	Petit Bras du Fleuve Senegal	SN
11557	Grand Bras du Fleuve Senegal	SN
11558	Rao Peul	SN
11559	Ngaina	SN
11560	Kolda North Airport	SN
11561	Cap Skirring Airport	SN
11562	Diourbel	SN
11563	Linguere	SN
11564	Ouro Sogui Airport	SN
11565	Podor	SN
11566	Saint-Louis	SN
11567	Sofitel Teranga Dakar	SN
11568	LE ROYAL LODGE	SN
11569	OCEAN BAY HOTEL AND RESORT	SN
11570	CORALIA CLUB LE BAOBAB	SN
11571	Sodjore	SN
11572	Malem	SN
11573	Tameguidia	SN
11574	Temberi	SN
11575	Galinding	SN
11576	Boloto	SN
11577	Malinda	SN
11578	Dimboli	SN
11579	Wassaya	SN
11580	Kelimbou	SN
11581	Kafori	SN
11582	Lyndiane	SN
11583	Toundou Saye	SN
11584	Mal	SN
11585	Diagane	SN
11586	Sonabes	SN
11587	Ndiak Fall	SN
11588	Mare Ndianaga	SN
11589	Diassarnabes	SN
11590	Dieri	SN
11591	Brousse de Ngaram	SN
11592	Vende Doki	SN
11593	Dialambani	SN
11594	Yare Diaegal	SN
11595	Diael	SN
11596	Vende Mahonde	SN
11597	Loumbol Barode	SN
11598	Rigande	SN
11599	Hame Korga	SN
11600	Fetere Hame	SN
11601	Tioude	SN
11602	Hame Korga	SN
11603	Atch Touli	SN
11604	Mbelogne	SN
11605	Mourlene	SN
11606	Beli-Oli	SN
11607	Guissone	SN
11608	Ndouf Toukougneguel	SN
11609	Ouatangao	SN
11610	Felde	SN
11611	Korkadie	SN
11612	Koili Goti	SN
11613	Tiekinguel	SN
11614	Vendou Yaouara	SN
11615	Dogne	SN
11616	Eo Tiate	SN
11617	Degou Tadie	SN
11618	Gori	SN
11619	Gori	SN
11620	Dounoube	SN
11621	Diaouledi	SN
11622	Beli-Pougnadi	SN
11623	Kaouel	SN
11624	Koti	SN
11625	Takpakhle	SN
11626	Fitilao	SN
11627	Baldiel-Samba-Boubou	SN
11628	Boke Goumi	SN
